,word,tf,abstract,url,date
3352,home,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3358,business,2.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3366,internet,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3370,leader,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3380,sports,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3389,dominant_heirarchical,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3390,military,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3395,hiking,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3398,order,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3403,trust,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3408,fight,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3416,war,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3431,work,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3435,youth,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3442,fashion,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3451,clothing,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3454,technology,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3457,power,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3473,messaging,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3474,competing,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3478,achievement,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3483,children,1.0,"By acquiring Quidsi, the parent company of Diapers.com, Amazon.com should be able compete in the baby-products sector in the way that its deal for Zappos.com made it the leader in the online shoe business.",https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
3562,reading,1.0,"“Porfirio,” a sort of documentary-fiction hybrid by Alejandor Landes, has a script, but the story is that of its subject-actor, a paraplegic in Colombia with a startling past.",https://www.nytimes.com/2013/02/08/movies/porfirio-a-documentary-fiction-hybrid-by-alejandro-landes.html,2013-02-08
3678,monster,1.0,"“Porfirio,” a sort of documentary-fiction hybrid by Alejandor Landes, has a script, but the story is that of its subject-actor, a paraplegic in Colombia with a startling past.",https://www.nytimes.com/2013/02/08/movies/porfirio-a-documentary-fiction-hybrid-by-alejandro-landes.html,2013-02-08
3694,cold,1.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3701,family,1.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3721,school,1.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3746,business,1.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3754,internet,1.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3776,programming,1.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3808,shopping,1.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3823,youth,1.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3830,fashion,1.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3835,economics,1.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3842,technology,2.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3860,cleaning,1.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3871,children,1.0,"Diapers have traditionally had one primary sensor — the baby inside them, who cries when wet — but a company hopes to have its product collect data for a doctor.",https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
3943,childish,1.0,Marketing for Huggies Little Movers Slip-On Diapers is focusing on mothers of babies who have a tendency to squirm during a diaper change.,https://www.nytimes.com/2011/07/29/business/media/making-the-diaper-change-easier.html,2011-07-29
3982,hygiene,1.0,Marketing for Huggies Little Movers Slip-On Diapers is focusing on mothers of babies who have a tendency to squirm during a diaper change.,https://www.nytimes.com/2011/07/29/business/media/making-the-diaper-change-easier.html,2011-07-29
4020,emotional,1.0,Marketing for Huggies Little Movers Slip-On Diapers is focusing on mothers of babies who have a tendency to squirm during a diaper change.,https://www.nytimes.com/2011/07/29/business/media/making-the-diaper-change-easier.html,2011-07-29
4065,children,1.0,Marketing for Huggies Little Movers Slip-On Diapers is focusing on mothers of babies who have a tendency to squirm during a diaper change.,https://www.nytimes.com/2011/07/29/business/media/making-the-diaper-change-easier.html,2011-07-29
